date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:34:10	28567/28567	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Oct%202016%2005:34:10%20GMT	http://www.utah.edu/arts/venues.php	C:/My%20Web%20Sites/utah/www.utah.edu/arts/venues.html	(from http://www.utah.edu/community/index.php)
05:34:11	17525/17525	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Oct%202016%2005:34:11%20GMT	http://www.utah.edu/events/index.php?trumbaEmbed=filterview%3DFineArts	C:/My%20Web%20Sites/utah/www.utah.edu/events/index946d.html	(from http://www.utah.edu/a-z/)
05:34:11	213/213	---M-Z	302	error ('Found')	text/html	date:Fri,%2007%20Oct%202016%2005:34:11%20GMT	http://www.utah.edu/uwebresources/	C:/My%20Web%20Sites/utah/www.utah.edu/uwebresources/index.html	(from http://www.utah.edu/a-z/)
05:34:16	91037/91037	---M--	200	added ('OK')	image/jpeg	etag:%2216033f-1639d-53e3836cb2385%22	http://www.utah.edu/_images/community/capitol_SLC.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/community/capitol_SLC.jpg	(from http://www.utah.edu/community/index.php)
05:34:18	9449/9449	---M--	200	added ('OK')	image/jpeg	etag:%2216022e-24e9-53e3836ca2985%22	http://www.utah.edu/_images/about/innovation-thmb.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/about/innovation-thmb.jpg	(from http://www.utah.edu/about/)
05:34:20	9038/9038	---M--	200	added ('OK')	image/jpeg	etag:%22160263-234e-53e3836ca19e5%22	http://www.utah.edu/_images/about/campus-destination-thmb.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/about/campus-destination-thmb.jpg	(from http://www.utah.edu/about/)
05:34:20	17012/17012	---M-Z	200	added ('OK')	text/html	etag:%2216013d-4274-53e3836da5625%22	http://www.utah.edu/innovate/	C:/My%20Web%20Sites/utah/www.utah.edu/innovate/index.html	(from http://www.utah.edu/about/)
05:34:21	4307/4307	---M--	200	added ('OK')	image/jpeg	etag:%221602a5-10d3-53e3836ca2985%22	http://www.utah.edu/_images/about/pac-12-thmb.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/about/pac-12-thmb.jpg	(from http://www.utah.edu/about/)
05:34:23	10224/10224	---M--	200	added ('OK')	image/jpeg	etag:%2216028c-27f0-53e3836ca2985%22	http://www.utah.edu/_images/about/luminaries-sidebar.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/about/luminaries-sidebar.jpg	(from http://www.utah.edu/about/)
05:34:25	215385/215385	---M--	200	added ('OK')	image/jpeg	etag:%2216007a-34959-53e3836cb3325%22	http://www.utah.edu/_images/faculty/MarkMatheson.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/faculty/MarkMatheson.jpg	(from http://www.utah.edu/faculty/)
05:34:25	10329/10329	---M--	200	added ('OK')	image/jpeg	etag:%221601ec-2859-53e3836ca2985%22	http://www.utah.edu/_images/about/eae-rankings-sidebar.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/about/eae-rankings-sidebar.jpg	(from http://www.utah.edu/about/)
05:34:26	3969/3969	---M--	200	added ('OK')	image/png	etag:%22160341-f81-53e3836ca2985%22	http://www.utah.edu/_images/about/social-media.png	C:/My%20Web%20Sites/utah/www.utah.edu/_images/about/social-media.png	(from http://www.utah.edu/about/)
05:34:31	31885/31885	---M--	200	added ('OK')	image/jpeg	etag:%221f8-7c8d-5021c7dcef82d%22	http://templates.utah.edu/_main-v2/_images/header/background/leaves.jpg	C:/My%20Web%20Sites/utah/templates.utah.edu/_main-v2/_images/header/background/leaves.jpg	(from http://www.utah.edu/_css/custom-styles.css)
05:34:31	15759/15759	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Oct%202016%2005:34:31%20GMT	http://www.utah.edu/arts/spuddebug.html	C:/My%20Web%20Sites/utah/www.utah.edu/arts/spuddebug.9c.delayed	(from http://www.trumba.com/scripts/spuds.js)
05:34:31	15759/15759	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Oct%202016%2005:34:31%20GMT	http://www.utah.edu/arts/m	C:/My%20Web%20Sites/utah/www.utah.edu/arts/m	(from http://www.trumba.com/scripts/spuds.js)
05:34:31	32305/32305	---M--	200	added ('OK')	image/jpeg	etag:%22160218-7e31-53e3836d40cc5%22	http://www.utah.edu/_images/ulife/banner-student-services.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/ulife/banner-student-services.jpg	(from http://www.utah.edu/students/services.php)
05:34:31	15759/15759	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Oct%202016%2005:34:31%20GMT	http://www.utah.edu/arts/window.top.location	C:/My%20Web%20Sites/utah/www.utah.edu/arts/window.top.location	(from http://www.trumba.com/scripts/spuds.js)
05:34:33	4342/4342	---M--	200	added ('OK')	image/jpeg	etag:%2216052a-10f6-53e3836ca48c5%22	http://www.utah.edu/_images/arts/thmb-nhmu.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/thmb-nhmu.jpg	(from http://www.utah.edu/arts/museums.php)
05:34:33	8172/8172	---M--	200	added ('OK')	image/jpeg	etag:%22160526-1fec-53e3836ca3925%22	http://www.utah.edu/_images/arts/thmb-arts-youth.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/thmb-arts-youth.jpg	(from http://www.utah.edu/arts/programs.php)
05:34:34	6123/6123	---M--	200	added ('OK')	image/jpeg	etag:%2216052d-17eb-53e3836ca48c5%22	http://www.utah.edu/_images/arts/thmb-redbutte.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/thmb-redbutte.jpg	(from http://www.utah.edu/arts/museums.php)
05:34:34	6645/6645	---M--	200	added ('OK')	image/jpeg	etag:%22160520-19f5-53e3836ca3925%22	http://www.utah.edu/_images/arts/thmb-art-history.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/thmb-art-history.jpg	(from http://www.utah.edu/arts/museums.php)
05:34:34	145306/145306	---M--	200	added ('OK')	image/jpeg	etag:%2216024b-2379a-53e3836ca19e5%22	http://www.utah.edu/_images/about/banner-about-the-u.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/about/banner-about-the-u.jpg	(from http://www.utah.edu/about/)
05:34:35	4284/4284	---M--	200	added ('OK')	image/jpeg	etag:%221601eb-10bc-53e3836cb42c5%22	http://www.utah.edu/_images/future-students/thmb-sarah-shippobatham.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/future-students/thmb-sarah-shippobatham.jpg	(from http://www.utah.edu/future-students/student-success.php)
05:34:36	4344/4344	---M--	200	added ('OK')	image/jpeg	etag:%221602a0-10f8-53e3836cb42c5%22	http://www.utah.edu/_images/future-students/thmb-matt-boerke.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/future-students/thmb-matt-boerke.jpg	(from http://www.utah.edu/future-students/student-success.php)
05:34:36	4586/4586	---M--	200	added ('OK')	image/jpeg	etag:%221600e1-11ea-53e3836cb42c5%22	http://www.utah.edu/_images/future-students/thmb-sarah-brown-innocence.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/future-students/thmb-sarah-brown-innocence.jpg	(from http://www.utah.edu/future-students/student-success.php)
05:34:37	9437/9437	---M--	200	added ('OK')	image/jpeg	etag:%221603d6-24dd-53e3836cb42c5%22	http://www.utah.edu/_images/future-students/thmb-success-architecture.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/future-students/thmb-success-architecture.jpg	(from http://www.utah.edu/future-students/student-success.php)
05:34:37	5933/5933	---M--	200	added ('OK')	image/jpeg	etag:%22160333-172d-53e3836cb42c5%22	http://www.utah.edu/_images/future-students/thmb-florian-solbacher.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/future-students/thmb-florian-solbacher.jpg	(from http://www.utah.edu/future-students/student-success.php)
05:34:37	17824/17824	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Oct%202016%2005:34:37%20GMT	http://www.utah.edu/future-students/archive.php	C:/My%20Web%20Sites/utah/www.utah.edu/future-students/archive.html	(from http://www.utah.edu/future-students/student-success.php)
05:34:39	23831/23831	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Oct%202016%2005:34:38%20GMT	http://www.utah.edu/arts/index.php	C:/My%20Web%20Sites/utah/www.utah.edu/arts/index-2.html	(from http://www.utah.edu/_archive/life/student.php)
05:34:40	38570/38570	---M--	200	added ('OK')	image/jpeg	etag:%221601f6-96aa-53e3836cb3325%22	http://www.utah.edu/_images/future-students/banner-student-success.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/future-students/banner-student-success.jpg	(from http://www.utah.edu/future-students/student-success.php)
05:34:43	57515/57515	---M--	200	added ('OK')	image/jpeg	etag:%221602ad-e0ab-53e3836d40cc5%22	http://www.utah.edu/_images/ulife/banner-student-life.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/ulife/banner-student-life.jpg	(from http://www.utah.edu/_archive/life/student.php)
05:35:00	717023/717023	---M--	200	added ('OK')	image/jpeg	etag:%221602f0-af0df-53e3836cb3325%22	http://www.utah.edu/_images/diversity/cesa_welcome.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/diversity/cesa_welcome.jpg	(from http://www.utah.edu/diversity/)
05:35:01	3591/3591	---M--	200	added ('OK')	image/jpeg	etag:%22160527-e07-53e3836ca3925%22	http://www.utah.edu/_images/arts/thmb-babcock-theatre.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/thmb-babcock-theatre.jpg	(from http://www.utah.edu/arts/venues.php)
05:35:01	3563/3563	---M--	200	added ('OK')	image/jpeg	etag:%22160419-deb-53e3836ca3925%22	http://www.utah.edu/_images/arts/thmb-dumke-recital.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/thmb-dumke-recital.jpg	(from http://www.utah.edu/arts/venues.php)
05:35:01	4798/4798	---M--	200	added ('OK')	image/jpeg	etag:%22160103-12be-53e3836ca48c5%22	http://www.utah.edu/_images/arts/thmb-hayes-christensen.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/thmb-hayes-christensen.jpg	(from http://www.utah.edu/arts/venues.php)
05:35:01	5411/5411	---M--	200	added ('OK')	image/jpeg	etag:%22160528-1523-53e3836ca48c5%22	http://www.utah.edu/_images/arts/thmb-gardner-hall.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/thmb-gardner-hall.jpg	(from http://www.utah.edu/arts/venues.php)
05:35:01	3513/3513	---M--	200	added ('OK')	image/jpeg	etag:%2216052e-db9-53e3836ca48c5%22	http://www.utah.edu/_images/arts/thmb-studio115.jpg	C:/My%20Web%20Sites/utah/www.utah.edu/_images/arts/thmb-studio115.jpg	(from http://www.utah.edu/arts/venues.php)
05:35:02	318/318	---M--	200	added ('OK')	image/x-icon	etag:%22160389-13e-53e3836da5625%22	http://www.utah.edu/innovate/favicon.ico	C:/My%20Web%20Sites/utah/www.utah.edu/innovate/favicon.ico	(from http://www.utah.edu/innovate/)
05:35:02	1519/1519	---M--	200	added ('OK')	image/png	etag:%221603a5-5ef-53e3836dbcd25%22	http://www.utah.edu/innovate/images/apple-touch-icon.png	C:/My%20Web%20Sites/utah/www.utah.edu/innovate/images/apple-touch-icon.png	(from http://www.utah.edu/innovate/)
05:35:02	14925/14925	---M-Z	200	added ('OK')	text/css	etag:%2216014d-3a4d-53e3836da4685%22	http://www.utah.edu/innovate/bootstrap.css	C:/My%20Web%20Sites/utah/www.utah.edu/innovate/bootstrap.css	(from http://www.utah.edu/innovate/)
05:35:02	23755/23755	---M-Z	200	added ('OK')	text/css	etag:%221602d6-5ccb-53e3836da5625%22	http://www.utah.edu/innovate/global.css	C:/My%20Web%20Sites/utah/www.utah.edu/innovate/global.css	(from http://www.utah.edu/innovate/)
05:35:03	1557/1557	---M-Z	200	added ('OK')	text/css	etag:%221601fc-615-53e3836da4685%22	http://www.utah.edu/innovate/brian-grid.css	C:/My%20Web%20Sites/utah/www.utah.edu/innovate/brian-grid.css	(from http://www.utah.edu/innovate/)
